,Date,Vegetable,Wholesale Price,Retail Price,Shopping Mall Price,Units
1650,2023-03-01,Brinjal,20,24,28,1kg
1651,2023-03-01,Brinjal (Big),26,31,37,1kg
1652,2023-03-01,Elephant Yam,25,30,35,1kg
1653,2023-03-01,Fenugreek Leaves,8,9,11,1kg
1654,2023-03-01,French Beans,37,45,52,1kg
1655,2023-03-01,Garlic,56,67,79,1kg
1656,2023-03-01,Ginger,41,49,58,1kg
1657,2023-03-01,Onion Green,39,47,55,1kg
1658,2023-03-01,Green Peas,85,103,121,1kg
1659,2023-03-01,Ivy Gourd,27,32,38,1kg
1660,2023-03-01,Lemon (Lime),57,69,81,1kg
1661,2023-03-01,Mango Raw,97,117,138,1kg
1662,2023-03-01,Mint Leaves,3,3,4,1kg
1663,2023-03-01,Mushroom,73,88,104,1kg
1664,2023-03-01,Mustard Leaves,13,16,18,1kg
1665,2023-03-01,Ladies Finger,40,48,57,1kg
1666,2023-03-01,Pumpkin,22,26,31,1kg
1667,2023-03-01,Radish,30,36,43,1kg
1668,2023-03-01,Ridge Gourd,27,32,38,1kg
1669,2023-03-01,Shallot (Pearl Onion),35,42,50,1kg
1670,2023-03-01,Snake Gourd,29,35,41,1kg
1671,2023-03-01,Sorrel Leaves,11,13,15,1kg
1672,2023-03-01,Spinach,13,16,18,1kg
1673,2023-03-01,Sweet Potato,40,48,57,1kg
1674,2023-02-28,Onion Big,17,21,24,1kg
1675,2023-02-28,Onion Small,54,65,77,1kg
1676,2023-02-28,Tomato,34,41,48,1kg
1677,2023-02-28,Green Chilli,40,48,57,1kg
1678,2023-02-28,Beetroot,34,41,48,1kg
1679,2023-02-28,Potato,35,42,50,1kg
1680,2023-02-28,Raw Banana (Plantain),10,12,14,1kg
1681,2023-02-28,Amaranth Leaves,14,17,20,1kg
1682,2023-02-28,Amla,60,72,85,1kg
1683,2023-02-28,Ash gourd,26,31,37,1kg
1684,2023-02-28,Baby Corn,63,76,90,1kg
1685,2023-02-28,Banana Flower,16,19,22,1kg
1686,2023-02-28,Capsicum,41,49,58,1kg
1687,2023-02-28,Bitter Gourd,34,41,48,1kg
1688,2023-02-28,Bottle Gourd,32,39,45,1kg
1689,2023-02-28,Butter Beans,53,64,75,1kg
1690,2023-02-28,Broad Beans,32,39,45,1kg
1691,2023-02-28,Cabbage,20,24,28,1kg
1692,2023-02-28,Carrot,28,34,40,1kg
1693,2023-02-28,Cauliflower,28,34,40,1kg
1694,2023-02-28,Cluster beans,44,53,63,1kg
1695,2023-02-28,Coconut,30,36,43,1kg
1696,2023-02-28,Colocasia Leaves,12,14,17,1kg
1697,2023-02-28,Colocasia,26,31,37,1kg
1698,2023-02-28,Coriander Leaves,8,9,11,1kg
1699,2023-02-28,Corn,27,32,38,1kg
1700,2023-02-28,Cucumber,22,26,31,1kg
1701,2023-02-28,Curry Leaves,26,31,37,1kg
1702,2023-02-28,Dill Leaves,11,13,15,1kg
1703,2023-02-28,Drumsticks,120,145,171,1kg
1704,2023-02-28,Brinjal,20,24,28,1kg
1705,2023-02-28,Brinjal (Big),26,31,37,1kg
1706,2023-02-28,Elephant Yam,25,30,35,1kg
1707,2023-02-28,Fenugreek Leaves,8,9,11,1kg
1708,2023-02-28,French Beans,37,45,52,1kg
1709,2023-02-28,Garlic,56,67,79,1kg
1710,2023-02-28,Ginger,41,49,58,1kg
1711,2023-02-28,Onion Green,39,47,55,1kg
1712,2023-02-28,Green Peas,85,103,121,1kg
1713,2023-02-28,Ivy Gourd,27,32,38,1kg
1714,2023-02-28,Lemon (Lime),57,69,81,1kg
1715,2023-02-28,Mango Raw,97,117,138,1kg
1716,2023-02-28,Mint Leaves,3,3,4,1kg
1717,2023-02-28,Mushroom,73,88,104,1kg
1718,2023-02-28,Mustard Leaves,13,16,18,1kg
1719,2023-02-28,Ladies Finger,40,48,57,1kg
1720,2023-02-28,Pumpkin,22,26,31,1kg
1721,2023-02-28,Radish,30,36,43,1kg
1722,2023-02-28,Ridge Gourd,27,32,38,1kg
1723,2023-02-28,Shallot (Pearl Onion),35,42,50,1kg
1724,2023-02-28,Snake Gourd,29,35,41,1kg
1725,2023-02-28,Sorrel Leaves,11,13,15,1kg
1726,2023-02-28,Spinach,13,16,18,1kg
1727,2023-02-28,Sweet Potato,40,48,57,1kg
1728,2023-02-27,Onion Big,24,29,34,1kg
1729,2023-02-27,Onion Small,54,65,77,1kg
1730,2023-02-27,Tomato,28,34,40,1kg
1731,2023-02-27,Green Chilli,45,54,64,1kg
1732,2023-02-27,Beetroot,35,42,50,1kg
1733,2023-02-27,Potato,36,43,51,1kg
1734,2023-02-27,Raw Banana (Plantain),10,12,14,1kg
1735,2023-02-27,Amaranth Leaves,15,18,21,1kg
1736,2023-02-27,Amla,60,72,85,1kg
1737,2023-02-27,Ash gourd,27,32,38,1kg
1738,2023-02-27,Baby Corn,62,75,88,1kg
1739,2023-02-27,Banana Flower,14,17,20,1kg
1740,2023-02-27,Capsicum,44,53,63,1kg
1741,2023-02-27,Bitter Gourd,29,35,41,1kg
1742,2023-02-27,Bottle Gourd,24,29,34,1kg
1743,2023-02-27,Butter Beans,53,64,75,1kg
1744,2023-02-27,Broad Beans,35,42,50,1kg
1745,2023-02-27,Cabbage,19,23,27,1kg
1746,2023-02-27,Carrot,30,36,43,1kg
1747,2023-02-27,Cauliflower,28,34,40,1kg
1748,2023-02-27,Cluster beans,45,54,64,1kg
1749,2023-02-27,Coconut,28,34,40,1kg
1750,2023-02-27,Colocasia Leaves,12,14,17,1kg
1751,2023-02-27,Colocasia,25,30,35,1kg
1752,2023-02-27,Coriander Leaves,5,6,7,1kg
1753,2023-02-27,Corn,26,31,37,1kg
1754,2023-02-27,Cucumber,24,29,34,1kg
1755,2023-02-27,Curry Leaves,26,31,37,1kg
1756,2023-02-27,Dill Leaves,13,16,18,1kg
1757,2023-02-27,Drumsticks,110,133,157,1kg
1758,2023-02-27,Brinjal,23,27,33,1kg
1759,2023-02-27,Brinjal (Big),28,34,40,1kg
1760,2023-02-27,Elephant Yam,24,29,34,1kg
1761,2023-02-27,Fenugreek Leaves,10,12,14,1kg
1762,2023-02-27,French Beans,39,47,55,1kg
1763,2023-02-27,Garlic,56,67,79,1kg
1764,2023-02-27,Ginger,51,62,72,1kg
1765,2023-02-27,Onion Green,39,47,55,1kg
1766,2023-02-27,Green Peas,76,92,108,1kg
1767,2023-02-27,Ivy Gourd,26,31,37,1kg
1768,2023-02-27,Lemon (Lime),52,63,74,1kg
1769,2023-02-27,Mango Raw,89,107,127,1kg
1770,2023-02-27,Mint Leaves,3,3,4,1kg
1771,2023-02-27,Mushroom,79,95,112,1kg
1772,2023-02-27,Mustard Leaves,17,21,24,1kg
1773,2023-02-27,Ladies Finger,41,49,58,1kg
1774,2023-02-27,Pumpkin,21,25,30,1kg
1775,2023-02-27,Radish,28,34,40,1kg
1776,2023-02-27,Ridge Gourd,32,39,45,1kg
1777,2023-02-27,Shallot (Pearl Onion),35,42,50,1kg
1778,2023-02-27,Snake Gourd,28,34,40,1kg
1779,2023-02-27,Sorrel Leaves,16,19,22,1kg
1780,2023-02-27,Spinach,12,14,17,1kg
1781,2023-02-27,Sweet Potato,38,46,54,1kg
1782,2023-02-26,Onion Big,24,29,34,1kg
1783,2023-02-26,Onion Small,54,65,77,1kg
1784,2023-02-26,Tomato,28,34,40,1kg
1785,2023-02-26,Green Chilli,45,54,64,1kg
1786,2023-02-26,Beetroot,35,42,50,1kg
1787,2023-02-26,Potato,36,43,51,1kg
1788,2023-02-26,Raw Banana (Plantain),10,12,14,1kg
1789,2023-02-26,Amaranth Leaves,15,18,21,1kg
1790,2023-02-26,Amla,60,72,85,1kg
1791,2023-02-26,Ash gourd,27,32,38,1kg
1792,2023-02-26,Baby Corn,62,75,88,1kg
1793,2023-02-26,Banana Flower,14,17,20,1kg
1794,2023-02-26,Capsicum,44,53,63,1kg
1795,2023-02-26,Bitter Gourd,29,35,41,1kg
1796,2023-02-26,Bottle Gourd,24,29,34,1kg
1797,2023-02-26,Butter Beans,53,64,75,1kg
1798,2023-02-26,Broad Beans,35,42,50,1kg
1799,2023-02-26,Cabbage,19,23,27,1kg
1800,2023-02-26,Carrot,30,36,43,1kg
1801,2023-02-26,Cauliflower,28,34,40,1kg
1802,2023-02-26,Cluster beans,45,54,64,1kg
1803,2023-02-26,Coconut,28,34,40,1kg
1804,2023-02-26,Colocasia Leaves,12,14,17,1kg
1805,2023-02-26,Colocasia,25,30,35,1kg
1806,2023-02-26,Coriander Leaves,5,6,7,1kg
1807,2023-02-26,Corn,26,31,37,1kg
1808,2023-02-26,Cucumber,24,29,34,1kg
1809,2023-02-26,Curry Leaves,26,31,37,1kg
1810,2023-02-26,Dill Leaves,13,16,18,1kg
1811,2023-02-26,Drumsticks,110,133,157,1kg
1812,2023-02-26,Brinjal,23,27,33,1kg
1813,2023-02-26,Brinjal (Big),28,34,40,1kg
1814,2023-02-26,Elephant Yam,24,29,34,1kg
1815,2023-02-26,Fenugreek Leaves,10,12,14,1kg
1816,2023-02-26,French Beans,39,47,55,1kg
1817,2023-02-26,Garlic,56,67,79,1kg
1818,2023-02-26,Ginger,51,62,72,1kg
1819,2023-02-26,Onion Green,39,47,55,1kg
1820,2023-02-26,Green Peas,76,92,108,1kg
1821,2023-02-26,Ivy Gourd,26,31,37,1kg
1822,2023-02-26,Lemon (Lime),52,63,74,1kg
1823,2023-02-26,Mango Raw,89,107,127,1kg
1824,2023-02-26,Mint Leaves,3,3,4,1kg
1825,2023-02-26,Mushroom,79,95,112,1kg
1826,2023-02-26,Mustard Leaves,17,21,24,1kg
1827,2023-02-26,Ladies Finger,41,49,58,1kg
1828,2023-02-26,Pumpkin,21,25,30,1kg
1829,2023-02-26,Radish,28,34,40,1kg
1830,2023-02-26,Ridge Gourd,32,39,45,1kg
1831,2023-02-26,Shallot (Pearl Onion),35,42,50,1kg
1832,2023-02-26,Snake Gourd,28,34,40,1kg
1833,2023-02-26,Sorrel Leaves,16,19,22,1kg
1834,2023-02-26,Spinach,12,14,17,1kg
1835,2023-02-26,Sweet Potato,38,46,54,1kg
1836,2023-02-25,Onion Big,24,29,34,1kg
1837,2023-02-25,Onion Small,54,65,77,1kg
1838,2023-02-25,Tomato,28,34,40,1kg
1839,2023-02-25,Green Chilli,45,54,64,1kg
1840,2023-02-25,Beetroot,35,42,50,1kg
1841,2023-02-25,Potato,36,43,51,1kg
1842,2023-02-25,Raw Banana (Plantain),10,12,14,1kg
1843,2023-02-25,Amaranth Leaves,15,18,21,1kg
1844,2023-02-25,Amla,60,72,85,1kg
1845,2023-02-25,Ash gourd,27,32,38,1kg
1846,2023-02-25,Baby Corn,62,75,88,1kg
1847,2023-02-25,Banana Flower,14,17,20,1kg
1848,2023-02-25,Capsicum,44,53,63,1kg
1849,2023-02-25,Bitter Gourd,29,35,41,1kg
1850,2023-02-25,Bottle Gourd,24,29,34,1kg
1851,2023-02-25,Butter Beans,53,64,75,1kg
1852,2023-02-25,Broad Beans,35,42,50,1kg
1853,2023-02-25,Cabbage,19,23,27,1kg
1854,2023-02-25,Carrot,30,36,43,1kg
1855,2023-02-25,Cauliflower,28,34,40,1kg
1856,2023-02-25,Cluster beans,45,54,64,1kg
1857,2023-02-25,Coconut,28,34,40,1kg
1858,2023-02-25,Colocasia Leaves,12,14,17,1kg
1859,2023-02-25,Colocasia,25,30,35,1kg
1860,2023-02-25,Coriander Leaves,5,6,7,1kg
1861,2023-02-25,Corn,26,31,37,1kg
1862,2023-02-25,Cucumber,24,29,34,1kg
1863,2023-02-25,Curry Leaves,26,31,37,1kg
1864,2023-02-25,Dill Leaves,13,16,18,1kg
1865,2023-02-25,Drumsticks,110,133,157,1kg
1866,2023-02-25,Brinjal,23,27,33,1kg
1867,2023-02-25,Brinjal (Big),28,34,40,1kg
1868,2023-02-25,Elephant Yam,24,29,34,1kg
1869,2023-02-25,Fenugreek Leaves,10,12,14,1kg
1870,2023-02-25,French Beans,39,47,55,1kg
1871,2023-02-25,Garlic,56,67,79,1kg
1872,2023-02-25,Ginger,51,62,72,1kg
1873,2023-02-25,Onion Green,39,47,55,1kg
1874,2023-02-25,Green Peas,76,92,108,1kg
1875,2023-02-25,Ivy Gourd,26,31,37,1kg
1876,2023-02-25,Lemon (Lime),52,63,74,1kg
1877,2023-02-25,Mango Raw,89,107,127,1kg
1878,2023-02-25,Mint Leaves,3,3,4,1kg
1879,2023-02-25,Mushroom,79,95,112,1kg
1880,2023-02-25,Mustard Leaves,17,21,24,1kg
1881,2023-02-25,Ladies Finger,41,49,58,1kg
1882,2023-02-25,Pumpkin,21,25,30,1kg
1883,2023-02-25,Radish,28,34,40,1kg
1884,2023-02-25,Ridge Gourd,32,39,45,1kg
1885,2023-02-25,Shallot (Pearl Onion),35,42,50,1kg
1886,2023-02-25,Snake Gourd,28,34,40,1kg
1887,2023-02-25,Sorrel Leaves,16,19,22,1kg
1888,2023-02-25,Spinach,12,14,17,1kg
1889,2023-02-25,Sweet Potato,38,46,54,1kg
1890,2023-02-24,Onion Big,22,26,31,1kg
1891,2023-02-24,Onion Small,49,59,70,1kg
1892,2023-02-24,Tomato,28,34,40,1kg
1893,2023-02-24,Green Chilli,38,46,54,1kg
1894,2023-02-24,Beetroot,37,45,52,1kg
1895,2023-02-24,Potato,38,46,54,1kg
1896,2023-02-24,Raw Banana (Plantain),10,12,14,1kg
1897,2023-02-24,Amaranth Leaves,13,16,18,1kg
1898,2023-02-24,Amla,60,72,85,1kg
1899,2023-02-24,Ash gourd,27,32,38,1kg
1900,2023-02-24,Baby Corn,62,75,88,1kg
1901,2023-02-24,Banana Flower,16,19,22,1kg
1902,2023-02-24,Capsicum,49,59,70,1kg
1903,2023-02-24,Bitter Gourd,28,34,40,1kg
1904,2023-02-24,Bottle Gourd,26,31,37,1kg
1905,2023-02-24,Butter Beans,57,69,81,1kg
1906,2023-02-24,Broad Beans,39,47,55,1kg
1907,2023-02-24,Cabbage,22,26,31,1kg
1908,2023-02-24,Carrot,31,37,44,1kg
1909,2023-02-24,Cauliflower,27,32,38,1kg
1910,2023-02-24,Cluster beans,44,53,63,1kg
1911,2023-02-24,Coconut,30,36,43,1kg
1912,2023-02-24,Colocasia Leaves,13,16,18,1kg
1913,2023-02-24,Colocasia,27,32,38,1kg
1914,2023-02-24,Coriander Leaves,5,6,7,1kg
1915,2023-02-24,Corn,28,34,40,1kg
1916,2023-02-24,Cucumber,25,30,35,1kg
1917,2023-02-24,Curry Leaves,30,36,43,1kg
1918,2023-02-24,Dill Leaves,11,13,15,1kg
1919,2023-02-24,Drumsticks,120,145,171,1kg
1920,2023-02-24,Brinjal,22,26,31,1kg
1921,2023-02-24,Brinjal (Big),28,34,40,1kg
1922,2023-02-24,Elephant Yam,27,32,38,1kg
1923,2023-02-24,Fenugreek Leaves,8,9,11,1kg
1924,2023-02-24,French Beans,41,49,58,1kg
1925,2023-02-24,Garlic,55,66,78,1kg
1926,2023-02-24,Ginger,42,50,59,1kg
1927,2023-02-24,Onion Green,46,55,65,1kg
1928,2023-02-24,Green Peas,76,92,108,1kg
1929,2023-02-24,Ivy Gourd,22,26,31,1kg
1930,2023-02-24,Lemon (Lime),51,62,72,1kg
1931,2023-02-24,Mango Raw,104,126,148,1kg
1932,2023-02-24,Mint Leaves,3,3,4,1kg
1933,2023-02-24,Mushroom,79,95,112,1kg
1934,2023-02-24,Mustard Leaves,16,19,22,1kg
1935,2023-02-24,Ladies Finger,44,53,63,1kg
1936,2023-02-24,Pumpkin,23,27,33,1kg
1937,2023-02-24,Radish,26,31,37,1kg
1938,2023-02-24,Ridge Gourd,29,35,41,1kg
1939,2023-02-24,Shallot (Pearl Onion),31,37,44,1kg
1940,2023-02-24,Snake Gourd,30,36,43,1kg
1941,2023-02-24,Sorrel Leaves,12,14,17,1kg
1942,2023-02-24,Spinach,13,16,18,1kg
1943,2023-02-24,Sweet Potato,39,47,55,1kg
1944,2023-02-23,Onion Big,22,26,31,1kg
1945,2023-02-23,Onion Small,49,59,70,1kg
1946,2023-02-23,Tomato,28,34,40,1kg
1947,2023-02-23,Green Chilli,38,46,54,1kg
1948,2023-02-23,Beetroot,37,45,52,1kg
1949,2023-02-23,Potato,38,46,54,1kg
1950,2023-02-23,Raw Banana (Plantain),10,12,14,1kg
1951,2023-02-23,Amaranth Leaves,13,16,18,1kg
1952,2023-02-23,Amla,60,72,85,1kg
1953,2023-02-23,Ash gourd,27,32,38,1kg
1954,2023-02-23,Baby Corn,62,75,88,1kg
1955,2023-02-23,Banana Flower,16,19,22,1kg
1956,2023-02-23,Capsicum,49,59,70,1kg
1957,2023-02-23,Bitter Gourd,28,34,40,1kg
1958,2023-02-23,Bottle Gourd,26,31,37,1kg
1959,2023-02-23,Butter Beans,57,69,81,1kg
1960,2023-02-23,Broad Beans,39,47,55,1kg
1961,2023-02-23,Cabbage,22,26,31,1kg
1962,2023-02-23,Carrot,31,37,44,1kg
1963,2023-02-23,Cauliflower,27,32,38,1kg
1964,2023-02-23,Cluster beans,44,53,63,1kg
1965,2023-02-23,Coconut,30,36,43,1kg
1966,2023-02-23,Colocasia Leaves,13,16,18,1kg
1967,2023-02-23,Colocasia,27,32,38,1kg
1968,2023-02-23,Coriander Leaves,5,6,7,1kg
1969,2023-02-23,Corn,28,34,40,1kg
1970,2023-02-23,Cucumber,25,30,35,1kg
1971,2023-02-23,Curry Leaves,30,36,43,1kg
1972,2023-02-23,Dill Leaves,11,13,15,1kg
1973,2023-02-23,Drumsticks,120,145,171,1kg
1974,2023-02-23,Brinjal,22,26,31,1kg
1975,2023-02-23,Brinjal (Big),28,34,40,1kg
1976,2023-02-23,Elephant Yam,27,32,38,1kg
1977,2023-02-23,Fenugreek Leaves,8,9,11,1kg
1978,2023-02-23,French Beans,41,49,58,1kg
1979,2023-02-23,Garlic,55,66,78,1kg
1980,2023-02-23,Ginger,42,50,59,1kg
1981,2023-02-23,Onion Green,46,55,65,1kg
1982,2023-02-23,Green Peas,76,92,108,1kg
1983,2023-02-23,Ivy Gourd,22,26,31,1kg
1984,2023-02-23,Lemon (Lime),51,62,72,1kg
1985,2023-02-23,Mango Raw,104,126,148,1kg
1986,2023-02-23,Mint Leaves,3,3,4,1kg
1987,2023-02-23,Mushroom,79,95,112,1kg
1988,2023-02-23,Mustard Leaves,16,19,22,1kg
1989,2023-02-23,Ladies Finger,44,53,63,1kg
1990,2023-02-23,Pumpkin,23,27,33,1kg
1991,2023-02-23,Radish,26,31,37,1kg
1992,2023-02-23,Ridge Gourd,29,35,41,1kg
1993,2023-02-23,Shallot (Pearl Onion),31,37,44,1kg
1994,2023-02-23,Snake Gourd,30,36,43,1kg
1995,2023-02-23,Sorrel Leaves,12,14,17,1kg
1996,2023-02-23,Spinach,13,16,18,1kg
1997,2023-02-23,Sweet Potato,39,47,55,1kg
1998,2023-02-22,Onion Big,23,27,33,1kg
1999,2023-02-22,Onion Small,56,67,79,1kg
2000,2023-02-22,Tomato,23,27,33,1kg
2001,2023-02-22,Green Chilli,41,49,58,1kg
2002,2023-02-22,Beetroot,38,46,54,1kg
2003,2023-02-22,Potato,32,39,45,1kg
2004,2023-02-22,Raw Banana (Plantain),10,12,14,1kg
2005,2023-02-22,Amaranth Leaves,15,18,21,1kg
2006,2023-02-22,Amla,60,72,85,1kg
2007,2023-02-22,Ash gourd,24,29,34,1kg
2008,2023-02-22,Baby Corn,69,83,98,1kg
2009,2023-02-22,Banana Flower,20,24,28,1kg
2010,2023-02-22,Capsicum,43,52,61,1kg
2011,2023-02-22,Bitter Gourd,33,40,47,1kg
2012,2023-02-22,Bottle Gourd,32,39,45,1kg
2013,2023-02-22,Butter Beans,55,66,78,1kg
2014,2023-02-22,Broad Beans,33,40,47,1kg
2015,2023-02-22,Cabbage,22,26,31,1kg
2016,2023-02-22,Carrot,30,36,43,1kg
2017,2023-02-22,Cauliflower,25,30,35,1kg
2018,2023-02-22,Cluster beans,44,53,63,1kg
2019,2023-02-22,Coconut,29,35,41,1kg
2020,2023-02-22,Colocasia Leaves,16,19,22,1kg
2021,2023-02-22,Colocasia,27,32,38,1kg
2022,2023-02-22,Coriander Leaves,6,7,8,1kg
2023,2023-02-22,Corn,28,34,40,1kg
2024,2023-02-22,Cucumber,20,24,28,1kg
2025,2023-02-22,Curry Leaves,27,32,38,1kg
2026,2023-02-22,Dill Leaves,13,16,18,1kg
2027,2023-02-22,Drumsticks,120,145,171,1kg
2028,2023-02-22,Brinjal,28,34,40,1kg
2029,2023-02-22,Brinjal (Big),28,34,40,1kg
2030,2023-02-22,Elephant Yam,24,29,34,1kg
2031,2023-02-22,Fenugreek Leaves,9,10,13,1kg
2032,2023-02-22,French Beans,42,50,59,1kg
2033,2023-02-22,Garlic,55,66,78,1kg
2034,2023-02-22,Ginger,54,65,77,1kg
2035,2023-02-22,Onion Green,40,48,57,1kg
2036,2023-02-22,Green Peas,78,94,111,1kg
2037,2023-02-22,Ivy Gourd,25,30,35,1kg
2038,2023-02-22,Lemon (Lime),58,70,83,1kg
2039,2023-02-22,Mango Raw,85,103,121,1kg
2040,2023-02-22,Mint Leaves,3,3,4,1kg
2041,2023-02-22,Mushroom,84,102,120,1kg
2042,2023-02-22,Mustard Leaves,15,18,21,1kg
2043,2023-02-22,Ladies Finger,43,52,61,1kg
2044,2023-02-22,Pumpkin,22,26,31,1kg
2045,2023-02-22,Radish,30,36,43,1kg
2046,2023-02-22,Ridge Gourd,29,35,41,1kg
2047,2023-02-22,Shallot (Pearl Onion),37,45,52,1kg
2048,2023-02-22,Snake Gourd,29,35,41,1kg
2049,2023-02-22,Sorrel Leaves,14,17,20,1kg
2050,2023-02-22,Spinach,13,16,18,1kg
2051,2023-02-22,Sweet Potato,36,43,51,1kg
2052,2023-02-21,Onion Big,23,27,33,1kg
2053,2023-02-21,Onion Small,56,67,79,1kg
2054,2023-02-21,Tomato,23,27,33,1kg
2055,2023-02-21,Green Chilli,41,49,58,1kg
2056,2023-02-21,Beetroot,38,46,54,1kg
2057,2023-02-21,Potato,32,39,45,1kg
2058,2023-02-21,Raw Banana (Plantain),10,12,14,1kg
2059,2023-02-21,Amaranth Leaves,15,18,21,1kg
2060,2023-02-21,Amla,60,72,85,1kg
2061,2023-02-21,Ash gourd,24,29,34,1kg
2062,2023-02-21,Baby Corn,69,83,98,1kg
2063,2023-02-21,Banana Flower,20,24,28,1kg
2064,2023-02-21,Capsicum,43,52,61,1kg
2065,2023-02-21,Bitter Gourd,33,40,47,1kg
2066,2023-02-21,Bottle Gourd,32,39,45,1kg
2067,2023-02-21,Butter Beans,55,66,78,1kg
2068,2023-02-21,Broad Beans,33,40,47,1kg
2069,2023-02-21,Cabbage,22,26,31,1kg
2070,2023-02-21,Carrot,30,36,43,1kg
2071,2023-02-21,Cauliflower,25,30,35,1kg
2072,2023-02-21,Cluster beans,44,53,63,1kg
2073,2023-02-21,Coconut,29,35,41,1kg
2074,2023-02-21,Colocasia Leaves,16,19,22,1kg
2075,2023-02-21,Colocasia,27,32,38,1kg
2076,2023-02-21,Coriander Leaves,6,7,8,1kg
2077,2023-02-21,Corn,28,34,40,1kg
2078,2023-02-21,Cucumber,20,24,28,1kg
2079,2023-02-21,Curry Leaves,27,32,38,1kg
2080,2023-02-21,Dill Leaves,13,16,18,1kg
2081,2023-02-21,Drumsticks,120,145,171,1kg
2082,2023-02-21,Brinjal,28,34,40,1kg
2083,2023-02-21,Brinjal (Big),28,34,40,1kg
2084,2023-02-21,Elephant Yam,24,29,34,1kg
2085,2023-02-21,Fenugreek Leaves,9,10,13,1kg
2086,2023-02-21,French Beans,42,50,59,1kg
2087,2023-02-21,Garlic,55,66,78,1kg
2088,2023-02-21,Ginger,54,65,77,1kg
2089,2023-02-21,Onion Green,40,48,57,1kg
2090,2023-02-21,Green Peas,78,94,111,1kg
2091,2023-02-21,Ivy Gourd,25,30,35,1kg
2092,2023-02-21,Lemon (Lime),58,70,83,1kg
2093,2023-02-21,Mango Raw,85,103,121,1kg
2094,2023-02-21,Mint Leaves,3,3,4,1kg
2095,2023-02-21,Mushroom,84,102,120,1kg
2096,2023-02-21,Mustard Leaves,15,18,21,1kg
2097,2023-02-21,Ladies Finger,43,52,61,1kg
2098,2023-02-21,Pumpkin,22,26,31,1kg
2099,2023-02-21,Radish,30,36,43,1kg
2100,2023-02-21,Ridge Gourd,29,35,41,1kg
2101,2023-02-21,Shallot (Pearl Onion),37,45,52,1kg
2102,2023-02-21,Snake Gourd,29,35,41,1kg
2103,2023-02-21,Sorrel Leaves,14,17,20,1kg
2104,2023-02-21,Spinach,13,16,18,1kg
2105,2023-02-21,Sweet Potato,36,43,51,1kg
2106,2023-02-20,Onion Big,23,27,33,1kg
2107,2023-02-20,Onion Small,56,67,79,1kg
2108,2023-02-20,Tomato,23,27,33,1kg
2109,2023-02-20,Green Chilli,41,49,58,1kg
2110,2023-02-20,Beetroot,38,46,54,1kg
2111,2023-02-20,Potato,32,39,45,1kg
2112,2023-02-20,Raw Banana (Plantain),10,12,14,1kg
2113,2023-02-20,Amaranth Leaves,15,18,21,1kg
2114,2023-02-20,Amla,60,72,85,1kg
2115,2023-02-20,Ash gourd,24,29,34,1kg
2116,2023-02-20,Baby Corn,69,83,98,1kg
2117,2023-02-20,Banana Flower,20,24,28,1kg
2118,2023-02-20,Capsicum,43,52,61,1kg
2119,2023-02-20,Bitter Gourd,33,40,47,1kg
2120,2023-02-20,Bottle Gourd,32,39,45,1kg
2121,2023-02-20,Butter Beans,55,66,78,1kg
2122,2023-02-20,Broad Beans,33,40,47,1kg
2123,2023-02-20,Cabbage,22,26,31,1kg
2124,2023-02-20,Carrot,30,36,43,1kg
2125,2023-02-20,Cauliflower,25,30,35,1kg
2126,2023-02-20,Cluster beans,44,53,63,1kg
2127,2023-02-20,Coconut,29,35,41,1kg
2128,2023-02-20,Colocasia Leaves,16,19,22,1kg
2129,2023-02-20,Colocasia,27,32,38,1kg
2130,2023-02-20,Coriander Leaves,6,7,8,1kg
2131,2023-02-20,Corn,28,34,40,1kg
2132,2023-02-20,Cucumber,20,24,28,1kg
2133,2023-02-20,Curry Leaves,27,32,38,1kg
2134,2023-02-20,Dill Leaves,13,16,18,1kg
2135,2023-02-20,Drumsticks,120,145,171,1kg
2136,2023-02-20,Brinjal,28,34,40,1kg
2137,2023-02-20,Brinjal (Big),28,34,40,1kg
2138,2023-02-20,Elephant Yam,24,29,34,1kg
2139,2023-02-20,Fenugreek Leaves,9,10,13,1kg
2140,2023-02-20,French Beans,42,50,59,1kg
2141,2023-02-20,Garlic,55,66,78,1kg
2142,2023-02-20,Ginger,54,65,77,1kg
2143,2023-02-20,Onion Green,40,48,57,1kg
2144,2023-02-20,Green Peas,78,94,111,1kg
2145,2023-02-20,Ivy Gourd,25,30,35,1kg
2146,2023-02-20,Lemon (Lime),58,70,83,1kg
2147,2023-02-20,Mango Raw,85,103,121,1kg
2148,2023-02-20,Mint Leaves,3,3,4,1kg
2149,2023-02-20,Mushroom,84,102,120,1kg
2150,2023-02-20,Mustard Leaves,15,18,21,1kg
2151,2023-02-20,Ladies Finger,43,52,61,1kg
2152,2023-02-20,Pumpkin,22,26,31,1kg
2153,2023-02-20,Radish,30,36,43,1kg
2154,2023-02-20,Ridge Gourd,29,35,41,1kg
2155,2023-02-20,Shallot (Pearl Onion),37,45,52,1kg
2156,2023-02-20,Snake Gourd,29,35,41,1kg
2157,2023-02-20,Sorrel Leaves,14,17,20,1kg
2158,2023-02-20,Spinach,13,16,18,1kg
2159,2023-02-20,Sweet Potato,36,43,51,1kg
2160,2023-02-19,Onion Big,23,27,33,1kg
2161,2023-02-19,Onion Small,56,67,79,1kg
2162,2023-02-19,Tomato,23,27,33,1kg
